source_id,relation_type,target_id
49,author_of,5009
102,author_of,5010
161,author_of,5011
161,author_of,5012
65,author_of,5013
181,author_of,5014
181,author_of,5015
181,author_of,5016
105,author_of,5017
181,author_of,5017
181,author_of,5018
21,author_of,5019
21,author_of,5020
21,author_of,5021
21,author_of,5022
21,author_of,5023
21,author_of,5024
102,author_of,5025
106,author_of,5026
161,author_of,5026
173,author_of,5027
40,author_of,5028
43,author_of,5029
40,author_of,5030
94,author_of,5031
140,author_of,5032
3,author_of,5033
138,author_of,5034
3,author_of,5035
140,author_of,5036
3,author_of,5037
157,author_of,5038
187,author_of,5039
187,author_of,5040
187,author_of,5041
187,author_of,5042
7,author_of,5043
187,author_of,5044
76,author_of,5045
26,author_of,5046
135,author_of,5047
111,author_of,5048
50,author_of,5049
50,author_of,5050
107,author_of,5051
107,author_of,5052
68,author_of,5053
78,author_of,5054
78,author_of,5055
187,author_of,5056
37,author_of,5057
37,author_of,5058
29,author_of,5059
37,author_of,5060
29,author_of,5061
172,author_of,5062
85,author_of,5063
127,author_of,5064
138,author_of,5064
87,author_of,5064
128,author_of,5065
138,author_of,5065
138,author_of,5066
191,author_of,5067
62,author_of,5068
32,author_of,5068
161,author_of,5068
106,author_of,5069
161,author_of,5069
114,author_of,5070
186,author_of,5070
48,author_of,5071
161,author_of,5072
126,author_of,5073
90,author_of,5074
36,author_of,5075
140,author_of,5076
137,author_of,5077
55,author_of,5078
46,author_of,5079
36,author_of,5080
195,author_of,5081
155,author_of,5082
195,author_of,5082
195,author_of,5083
97,author_of,5084
155,author_of,5085
195,author_of,5085
40,author_of,5086
187,author_of,5087
187,author_of,5088
187,author_of,5089
187,author_of,5090
187,author_of,5091
187,author_of,5092
10,author_of,5093
187,author_of,5093
191,author_of,5094
103,author_of,5095
94,author_of,5096
21,author_of,5097
21,author_of,5098
112,author_of,5099
112,author_of,5100
94,author_of,5101
94,author_of,5102
94,author_of,5103
94,author_of,5104
94,author_of,5105
21,author_of,5106
21,author_of,5107
21,author_of,5108
112,author_of,5109
94,author_of,5110
94,author_of,5111
94,author_of,5112
21,author_of,5113
109,author_of,5114
109,author_of,5115
192,author_of,5115
38,author_of,5116
165,author_of,5117
55,author_of,5118
165,author_of,5119
138,author_of,5119
165,author_of,5120
165,author_of,5121
165,author_of,5122
165,author_of,5123
191,author_of,5124
165,author_of,5125
165,author_of,5126
165,author_of,5127
191,author_of,5127
126,author_of,5127
191,author_of,5128
165,author_of,5129
191,author_of,5130
165,author_of,5131
38,author_of,5132
165,author_of,5133
94,author_of,5134
46,author_of,5135
21,author_of,5136
169,author_of,5137
90,author_of,5137
31,author_of,5138
122,author_of,5139
26,author_of,5139
137,author_of,5139
122,author_of,5140
187,author_of,5141
26,author_of,5142
122,author_of,5142
138,author_of,5143
191,author_of,5144
157,author_of,5145
29,author_of,5146
29,author_of,5147
29,author_of,5148
46,author_of,5149
90,author_of,5150
165,author_of,5151
191,author_of,5152
191,author_of,5153
126,author_of,5154
129,author_of,5155
112,author_of,5156
133,author_of,5157
133,author_of,5158
74,author_of,5159
138,author_of,5160
138,author_of,5161
115,author_of,5162
115,author_of,5163
192,author_of,5164
40,author_of,5165
18,author_of,5166
161,author_of,5166
106,author_of,5166
90,author_of,5167
37,author_of,5168
182,author_of,5169
94,author_of,5170
33,author_of,5171
191,author_of,5172
141,author_of,5173
141,author_of,5174
90,author_of,5175
85,author_of,5176
191,author_of,5177
47,author_of,5178
2,author_of,5178
172,author_of,5179
165,author_of,5180
191,author_of,5181
165,author_of,5182
85,author_of,5183
165,author_of,5184
153,author_of,5185
165,author_of,5186
47,author_of,5187
2,author_of,5187
165,author_of,5188
165,author_of,5189
7,author_of,5190
115,author_of,5191
182,author_of,5192
18,author_of,5193
161,author_of,5194
103,author_of,5195
68,author_of,5196
103,author_of,5197
186,author_of,5198
186,author_of,5199
186,author_of,5200
186,author_of,5201
186,author_of,5202
186,author_of,5203
186,author_of,5204
45,author_of,5205
187,author_of,5206
73,author_of,5207
40,author_of,5208
195,author_of,5209
9,author_of,5210
187,author_of,5211
32,author_of,5212
85,author_of,5213
127,author_of,5214
112,author_of,5215
147,author_of,5216
48,author_of,5217
139,author_of,5218
138,author_of,5219
90,author_of,5220
169,author_of,5220
20,author_of,5220
102,author_of,5221
161,author_of,5221
90,author_of,5222
157,author_of,5223
147,author_of,5224
90,author_of,5225
161,author_of,5226
102,author_of,5226
90,author_of,5227
165,author_of,5228
26,author_of,5228
149,author_of,5228
144,author_of,5228
138,author_of,5229
36,author_of,5229
8,author_of,5230
46,author_of,5230
161,author_of,5231
46,author_of,5232
46,author_of,5233
46,author_of,5234
46,author_of,5235
152,author_of,5235
3,author_of,5236
28,author_of,5237
187,author_of,5238
186,author_of,5239
107,author_of,5240
186,author_of,5241
62,author_of,5242
127,author_of,5243
62,author_of,5244
127,author_of,5245
107,author_of,5246
187,author_of,5247
10,author_of,5248
187,author_of,5248
40,author_of,5249
127,author_of,5250
42,author_of,5251
187,author_of,5251
127,author_of,5252
127,author_of,5253
37,author_of,5254
161,author_of,5255
106,author_of,5255
37,author_of,5256
161,author_of,5257
182,author_of,5258
191,author_of,5259
107,author_of,5260
127,author_of,5261
42,author_of,5262
187,author_of,5262
182,author_of,5263
175,author_of,5264
65,author_of,5265
139,author_of,5266
139,author_of,5267
139,author_of,5268
139,author_of,5269
139,author_of,5270
139,author_of,5271
139,author_of,5272
139,author_of,5273
139,author_of,5274
139,author_of,5275
139,author_of,5276
139,author_of,5277
139,author_of,5278
139,author_of,5279
139,author_of,5280
139,author_of,5281
139,author_of,5282
139,author_of,5283
139,author_of,5284
139,author_of,5285
139,author_of,5286
139,author_of,5287
139,author_of,5288
139,author_of,5289
139,author_of,5290
161,author_of,5291
152,author_of,5292
8,author_of,5292
85,author_of,5293
33,author_of,5294
38,author_of,5295
112,author_of,5296
112,author_of,5297
191,author_of,5298
171,author_of,5299
147,author_of,5299
102,author_of,5300
102,author_of,5301
115,author_of,5302
90,author_of,5303
147,author_of,5304
115,author_of,5305
108,author_of,5306
24,author_of,5307
36,author_of,5307
138,author_of,5308
138,author_of,5309
87,author_of,5310
162,author_of,5311
138,author_of,5311
40,author_of,5312
55,author_of,5313
161,author_of,5314
55,author_of,5315
55,author_of,5316
102,author_of,5317
13,author_of,5317
102,author_of,5318
13,author_of,5318
112,author_of,5319
112,author_of,5320
161,author_of,5321
46,author_of,5322
195,author_of,5323
40,author_of,5324
126,author_of,5325
126,author_of,5326
126,author_of,5327
65,author_of,5328
65,author_of,5329
65,author_of,5330
54,author_of,5331
147,author_of,5332
54,author_of,5333
193,author_of,5334
147,author_of,5334
49,author_of,5334
193,author_of,5335
7,author_of,5336
126,author_of,5337
165,author_of,5338
165,author_of,5339
119,author_of,5340
181,author_of,5341
29,author_of,5342
154,author_of,5343
154,author_of,5344
154,author_of,5345
21,author_of,5346
21,author_of,5347
21,author_of,5348
21,author_of,5349
21,author_of,5350
10,author_of,5351
90,author_of,5352
191,author_of,5353
7,author_of,5354
27,author_of,5354
90,author_of,5355
22,author_of,5356
151,author_of,5356
154,author_of,5357
172,author_of,5358
137,author_of,5359
90,author_of,5360
169,author_of,5360
90,author_of,5361
132,author_of,5362
49,author_of,5362
90,author_of,5363
186,author_of,5364
186,author_of,5365
186,author_of,5366
21,author_of,5367
21,author_of,5368
113,author_of,5369
129,author_of,5370
90,author_of,5370
20,author_of,5371
90,author_of,5371
90,author_of,5372
90,author_of,5373
98,author_of,5374
7,author_of,5375
102,author_of,5376
161,author_of,5377
102,author_of,5378
161,author_of,5378
19,author_of,5379
19,author_of,5380
33,author_of,5381
165,author_of,5382
33,author_of,5383
84,author_of,5384
154,author_of,5385
149,author_of,5386
182,author_of,5387
46,author_of,5388
98,author_of,5389
31,author_of,5390
41,author_of,5391
182,author_of,5392
182,author_of,5393
40,author_of,5394
182,author_of,5395
115,author_of,5396
115,author_of,5397
115,author_of,5398
115,author_of,5399
120,author_of,5400
40,author_of,5401
195,author_of,5402
9,author_of,5403
195,author_of,5404
133,author_of,5404
9,author_of,5405
9,author_of,5406
9,author_of,5407
195,author_of,5408
195,author_of,5409
185,author_of,5410
90,author_of,5411
185,author_of,5412
52,author_of,5412
137,author_of,5413
185,author_of,5414
19,author_of,5415
82,author_of,5416
90,author_of,5417
43,author_of,5418
43,author_of,5419
133,author_of,5420
43,author_of,5421
43,author_of,5422
43,author_of,5423
43,author_of,5424
55,author_of,5425
43,author_of,5426
43,author_of,5427
43,author_of,5428
43,author_of,5429
43,author_of,5430
133,author_of,5431
43,author_of,5432
133,author_of,5433
43,author_of,5434
43,author_of,5435
43,author_of,5436
55,author_of,5437
36,author_of,5438
176,author_of,5438
36,author_of,5439
146,author_of,5439
36,author_of,5440
146,author_of,5440
36,author_of,5441
138,author_of,5442
36,author_of,5442
29,author_of,5443
29,author_of,5444
29,author_of,5445
29,author_of,5446
29,author_of,5447
29,author_of,5448
168,author_of,5449
161,author_of,5450
103,author_of,5451
102,author_of,5452
46,author_of,5453
149,author_of,5454
40,author_of,5455
65,author_of,5456
40,author_of,5457
45,author_of,5458
45,author_of,5459
157,author_of,5460
156,author_of,5460
157,author_of,5461
156,author_of,5461
157,author_of,5462
117,author_of,5462
45,author_of,5463
157,author_of,5464
156,author_of,5464
150,author_of,5464
100,author_of,5464
157,author_of,5465
117,author_of,5465
156,author_of,5466
100,author_of,5466
157,author_of,5467
99,author_of,5467
157,author_of,5468
150,author_of,5468
45,author_of,5469
157,author_of,5470
156,author_of,5470
150,author_of,5470
45,author_of,5471
9,author_of,5472
69,author_of,5473
157,author_of,5474
45,author_of,5475
45,author_of,5476
45,author_of,5477
157,author_of,5478
45,author_of,5479
157,author_of,5480
9,author_of,5481
45,author_of,5482
45,author_of,5483
45,author_of,5484
157,author_of,5485
156,author_of,5486
157,author_of,5487
156,author_of,5487
100,author_of,5487
156,author_of,5488
157,author_of,5489
100,author_of,5489
45,author_of,5490
157,author_of,5491
156,author_of,5492
100,author_of,5492
45,author_of,5493
157,author_of,5494
100,author_of,5494
156,author_of,5495
100,author_of,5495
157,author_of,5496
69,author_of,5496
156,author_of,5497
157,author_of,5498
157,author_of,5499
157,author_of,5500
45,author_of,5501
156,author_of,5502
140,author_of,5503
45,author_of,5504
29,author_of,5505
161,author_of,5506
154,author_of,5507
161,author_of,5508
102,author_of,5508
147,author_of,5509
191,author_of,5510
133,author_of,5511
172,author_of,5512
82,author_of,5513
65,author_of,5514
68,author_of,5515
168,author_of,5516
85,author_of,5517
53,author_of,5518
18,author_of,5519
13,author_of,5520
102,author_of,5520
94,author_of,5521
94,author_of,5522
161,author_of,5523
182,author_of,5524
115,author_of,5525
78,author_of,5526
187,author_of,5527
94,author_of,5528
85,author_of,5529
92,author_of,5529
172,author_of,5529
197,author_of,5530
197,author_of,5531
197,author_of,5532
197,author_of,5533
197,author_of,5534
197,author_of,5535
29,author_of,5535
187,author_of,5535
122,author_of,5535
197,author_of,5536
197,author_of,5537
197,author_of,5538
197,author_of,5539
197,author_of,5540
197,author_of,5541
126,author_of,5542
70,author_of,5543
55,author_of,5544
94,author_of,5545
157,author_of,5546
168,author_of,5547
45,author_of,5548
156,author_of,5549
112,author_of,5550
181,author_of,5551
55,author_of,5552
196,author_of,5553
196,author_of,5554
65,author_of,5555
65,author_of,5556
65,author_of,5557
175,author_of,5558
85,author_of,5559
29,author_of,5560
175,author_of,5561
175,author_of,5562
65,author_of,5563
122,author_of,5564
26,author_of,5565
2,author_of,5566
122,author_of,5567
26,author_of,5568
122,author_of,5569
2,author_of,5569
121,author_of,5569
26,author_of,5570
122,author_of,5570
140,author_of,5571
21,author_of,5572
46,author_of,5573
13,author_of,5574
21,author_of,5575
21,author_of,5576
94,author_of,5577
21,author_of,5578
94,author_of,5579
9,author_of,5580
90,author_of,5581
137,author_of,5581
195,author_of,5582
195,author_of,5583
195,author_of,5584
195,author_of,5585
130,author_of,5586
46,author_of,5587
58,author_of,5588
195,author_of,5589
118,author_of,5590
155,author_of,5591
195,author_of,5591
195,author_of,5592
195,author_of,5593
118,author_of,5594
195,author_of,5595
120,author_of,5596
115,author_of,5596
115,author_of,5597
120,author_of,5597
115,author_of,5598
120,author_of,5598
115,author_of,5599
115,author_of,5600
120,author_of,5601
120,author_of,5602
120,author_of,5603
115,author_of,5603
115,author_of,5604
115,author_of,5605
120,author_of,5605
120,author_of,5606
37,author_of,5607
37,author_of,5608
40,author_of,5609
40,author_of,5610
7,author_of,5611
197,author_of,5612
112,author_of,5613
26,author_of,5614
47,author_of,5615
129,author_of,5616
47,author_of,5617
2,author_of,5617
76,author_of,5618
76,author_of,5619
53,author_of,5620
47,author_of,5620
47,author_of,5621
2,author_of,5621
76,author_of,5622
149,author_of,5623
26,author_of,5623
90,author_of,5624
132,author_of,5625
49,author_of,5625
165,author_of,5626
130,author_of,5626
165,author_of,5627
90,author_of,5627
83,author_of,5627
165,author_of,5628
85,author_of,5629
126,author_of,5630
191,author_of,5631
46,author_of,5632
46,author_of,5633
46,author_of,5634
152,author_of,5634
46,author_of,5635
120,author_of,5636
115,author_of,5636
115,author_of,5637
115,author_of,5638
115,author_of,5639
115,author_of,5640
7,author_of,5641
7,author_of,5642
7,author_of,5643
36,author_of,5644
178,author_of,5645
36,author_of,5645
36,author_of,5646
36,author_of,5647
36,author_of,5648
103,author_of,5649
104,author_of,5650
84,author_of,5651
191,author_of,5652
191,author_of,5653
165,author_of,5654
40,author_of,5655
191,author_of,5656
191,author_of,5657
54,author_of,5658
32,author_of,5659
187,author_of,5660
146,author_of,5661
115,author_of,5662
191,author_of,5663
161,author_of,5664
7,author_of,5665
27,author_of,5665
46,author_of,5666
42,author_of,5667
10,author_of,5667
187,author_of,5667
187,author_of,5668
7,author_of,5669
90,author_of,5670
7,author_of,5671
165,author_of,5672
139,author_of,5673
139,author_of,5674
139,author_of,5675
139,author_of,5676
139,author_of,5677
139,author_of,5678
139,author_of,5679
139,author_of,5680
92,author_of,5681
138,author_of,5681
139,author_of,5682
139,author_of,5683
92,author_of,5684
138,author_of,5684
139,author_of,5685
139,author_of,5686
139,author_of,5687
139,author_of,5688
139,author_of,5689
135,author_of,5690
139,author_of,5691
139,author_of,5692
139,author_of,5693
139,author_of,5694
139,author_of,5695
139,author_of,5696
85,author_of,5697
182,author_of,5698
182,author_of,5699
40,author_of,5700
133,author_of,5701
168,author_of,5702
81,author_of,5703
177,author_of,5704
36,author_of,5704
129,author_of,5705
157,author_of,5706
157,author_of,5707
145,author_of,5707
36,author_of,5708
115,author_of,5709
138,author_of,5710
36,author_of,5710
21,author_of,5711
21,author_of,5712
21,author_of,5713
94,author_of,5714
94,author_of,5715
94,author_of,5716
94,author_of,5717
94,author_of,5718
94,author_of,5719
94,author_of,5720
21,author_of,5721
36,author_of,5722
157,author_of,5723
161,author_of,5724
165,author_of,5725
137,author_of,5726
137,author_of,5727
137,author_of,5728
137,author_of,5729
137,author_of,5730
137,author_of,5731
137,author_of,5732
137,author_of,5733
137,author_of,5734
137,author_of,5735
137,author_of,5736
137,author_of,5737
137,author_of,5738
137,author_of,5739
137,author_of,5740
137,author_of,5741
137,author_of,5742
137,author_of,5743
137,author_of,5744
161,author_of,5745
102,author_of,5746
127,author_of,5747
197,author_of,5748
147,author_of,5749
28,author_of,5750
49,author_of,5751
49,author_of,5752
22,author_of,5753
151,author_of,5753
187,author_of,5754
129,author_of,5755
56,author_of,5756
9,author_of,5756
9,author_of,5757
56,author_of,5758
9,author_of,5758
129,author_of,5759
169,author_of,5759
90,author_of,5759
129,author_of,5760
106,author_of,5761
161,author_of,5761
106,author_of,5762
